"學校" "班級" "學生" "性別" "家裡書量" "班級人數" "學校書量" "科學"
5169 516901 51690110 "男" 3 25 "多於2000" 519.52983
5169 516901 51690111 "男" 1 25 "多於2000" 627.7528
5169 516901 51690112 "男" 3 25 "多於2000" 600.24544
5169 516901 51690113 "男" 4 25 "多於2000" 695.80484
5169 516901 51690114 "女" 2 25 "多於2000" 626.63427
5169 516901 51690115 "女" 3 25 "多於2000" 613.48102
5169 516901 51690116 "女" 4 25 "多於2000" 502.44175
5169 516901 51690117 "女" 3 25 "多於2000" 574.46292
5169 516901 51690118 "女" 1 25 "多於2000" 597.50741
5169 516901 51690119 "女" 1 25 "多於2000" 468.15293
5169 516901 51690120 "女" 1 25 "多於2000" 683.67861
5169 516901 51690121 "女" 5 25 "多於2000" 580.70156
5169 516901 51690123 "女" 3 25 "多於2000" 507.73978
5169 516901 51690124 "女" 1 25 "多於2000" 649.53119
5169 516901 51690125 "女" 1 25 "多於2000" 440.65476
5170 517019 51701901 "男" 5 28 "多於2000" 604.14038
5170 517019 51701902 "男" 1 28 "多於2000" 722.15169
5170 517019 51701903 "男" 3 28 "多於2000" 617.36142
5170 517019 51701904 "女" 2 28 "多於2000" 550.92631
5170 517019 51701905 "女" 2 28 "多於2000" 592.65429
5170 517019 51701906 "女" 2 28 "多於2000" 655.18214
5170 517019 51701907 "男" 3 28 "多於2000" 696.12055
5170 517019 51701908 "男" 5 28 "多於2000" 645.28706
5170 517019 51701909 "男" 2 28 "多於2000" 646.44443
5170 517019 51701910 "男" 3 28 "多於2000" 715.13371
5170 517019 51701911 "男" 4 28 "多於2000" 645.63277
5170 517019 51701912 "男" 4 28 "多於2000" 729.04222
5170 517019 51701913 "男" 5 28 "多於2000" 597.10507
5170 517019 51701915 "男" 2 28 "多於2000" 501.85917
5170 517019 51701916 "男" 4 28 "多於2000" 410.97614
5170 517019 51701917 "男" 4 28 "多於2000" 582.53502
5170 517019 51701918 "男" 4 28 "多於2000" 723.35651
5170 517019 51701919 "女" 5 28 "多於2000" 692.9139
5170 517019 51701920 "女" 2 28 "多於2000" 511.22086
5170 517019 51701921 "女" 4 28 "多於2000" 600.14102
5170 517019 51701922 "女" 5 28 "多於2000" 687.38529
5170 517019 51701923 "女" 3 28 "多於2000" 627.8385
5170 517019 51701924 "女" 5 28 "多於2000" 664.67953
5170 517019 51701925 "女" 4 28 "多於2000" 781.99302
5170 517019 51701926 "女" 1 28 "多於2000" 596.17375
5170 517019 51701927 "女" 1 28 "多於2000" 467.83117
5170 517019 51701928 "女" 4 28 "多於2000" 605.25647
5170 517019 51701929 "女" 5 28 "多於2000" 593.94412
5171 517105 51710501 "女" 1 35 "多於2000" 542.65956
5171 517105 51710502 "女" 2 35 "多於2000" 539.0437
5171 517105 51710503 "男" 2 35 "多於2000" 508.78936
5171 517105 51710504 "男" 2 35 "多於2000" 466.85462
5171 517105 51710505 "男" 2 35 "多於2000" 601.78562
5171 517105 51710506 "男" 4 35 "多於2000" 585.10815
5171 517105 51710507 "男" 5 35 "多於2000" 671.36878
5171 517105 51710508 "男" 3 35 "多於2000" 641.83702
5171 517105 51710509 "男" 1 35 "多於2000" 613.26391
5171 517105 51710510 "男" 3 35 "多於2000" 595.91409
5171 517105 51710511 "男" 2 35 "多於2000" 588.92076
5171 517105 51710512 "男" 1 35 "多於2000" 385.24699
5171 517105 51710513 "男" 2 35 "多於2000" 486.61327
5171 517105 51710514 "男" 2 35 "多於2000" 667.74699
5171 517105 51710515 "男" 3 35 "多於2000" 662.85178
5171 517105 51710516 "男" 1 35 "多於2000" 600.99896
5171 517105 51710517 "男" 1 35 "多於2000" 579.10696
5171 517105 51710518 "男" 2 35 "多於2000" 366.52431
5171 517105 51710519 "女" 3 35 "多於2000" 602.82009
5171 517105 51710520 "女" 1 35 "多於2000" 493.31543
5171 517105 51710521 "女" 2 35 "多於2000" 496.21834
5171 517105 51710522 "女" 3 35 "多於2000" 491.108
5171 517105 51710523 "女" 3 35 "多於2000" 627.39302
5171 517105 51710524 "女" 1 35 "多於2000" 567.39575
5171 517105 51710525 "女" 2 35 "多於2000" 439.62855
5171 517105 51710526 "女" 3 35 "多於2000" 652.88878
5171 517105 51710527 "女" 3 35 "多於2000" 655.20574
5171 517105 51710528 "女" 1 35 "多於2000" 514.20715
5171 517105 51710529 "女" 2 35 "多於2000" 405.78289
5171 517105 51710530 "女" 2 35 "多於2000" 465.42479
5171 517105 51710531 "女" 1 35 "多於2000" 535.89496
5171 517105 51710532 "女" 3 35 "多於2000" 534.12942
5171 517105 51710533 "女" 2 35 "多於2000" 631.4968
5171 517105 51710534 "女" 3 35 "多於2000" 564.43806
5171 517105 51710535 "女" 1 35 "多於2000" 495.49552
5172 517207 51720701 "男" 2 28 "多於2000" 563.49116
5172 517207 51720702 "男" 2 28 "多於2000" 565.91394
5172 517207 51720704 "男" 3 28 "多於2000" 489.20513
5172 517207 51720705 "男" 3 28 "多於2000" 608.53022
5172 517207 51720707 "男" 1 28 "多於2000" 442.05703
5172 517207 51720708 "男" 1 28 "多於2000" 546.63333
5172 517207 51720709 "男" 2 28 "多於2000" 669.05391
5172 517207 51720710 "男" 3 28 "多於2000" 628.75157
5172 517207 51720711 "男" 2 28 "多於2000" 570.03935
5172 517207 51720712 "男" 2 28 "多於2000" 652.16224
5172 517207 51720713 "男" 5 28 "多於2000" 640.35056
5172 517207 51720714 "男" 3 28 "多於2000" 474.8252
5172 517207 51720715 "女" 2 28 "多於2000" 489.78981
5172 517207 51720716 "女" 4 28 "多於2000" 528.43568
5172 517207 51720717 "女" 2 28 "多於2000" 601.45468
5172 517207 51720718 "女" 1 28 "多於2000" 563.0908
5172 517207 51720719 "女" 5 28 "多於2000" 608.56301
5172 517207 51720720 "女" 2 28 "多於2000" 553.58457
5172 517207 51720721 "女" 2 28 "多於2000" 513.77527
5172 517207 51720722 "女" 5 28 "多於2000" 694.53723
5172 517207 51720723 "女" 3 28 "多於2000" 579.78397
5172 517207 51720724 "女" 1 28 "多於2000" 571.33255
5172 517207 51720725 "女" 4 28 "多於2000" 657.42096
5172 517207 51720726 "女" 1 28 "多於2000" 436.87354
5172 517207 51720727 "女" 1 28 "多於2000" 562.92846
5172 517207 51720728 "女" 4 28 "多於2000" 656.63953
5173 517304 51730401 "男" 2 21 "多於2000" 552.17369
5173 517304 51730402 "女" 3 21 "多於2000" 531.36209
5173 517304 51730403 "男" 4 21 "多於2000" 713.16746
5173 517304 51730404 "女" 3 21 "多於2000" 463.24714
5173 517304 51730405 "女" 2 21 "多於2000" 564.87087
5173 517304 51730406 "男" 2 21 "多於2000" 513.33944
5173 517304 51730407 "男" 2 21 "多於2000" 551.86054
5173 517304 51730408 "女" 2 21 "多於2000" 497.78911
5173 517304 51730409 "男" 2 21 "多於2000" 572.81971
5173 517304 51730410 "男" 3 21 "多於2000" 488.57254
5173 517304 51730411 "女" 3 21 "多於2000" 600.74907
5173 517304 51730412 "女" 2 21 "多於2000" 492.34748
5173 517304 51730413 "女" 4 21 "多於2000" 623.86496
5173 517304 51730414 "男" 1 21 "多於2000" 567.22598
5173 517304 51730416 "女" 2 21 "多於2000" 587.24685
5173 517304 51730417 "男" 2 21 "多於2000" 504.13473
5173 517304 51730418 "男" 3 21 "多於2000" 516.56191
5173 517304 51730419 "女" 3 21 "多於2000" 501.55939
5173 517304 51730420 "男" 1 21 "多於2000" 512.20985
5173 517304 51730421 "男" 2 21 "多於2000" 429.54206
5174 517409 51740901 "女" 4 27 "多於2000" 613.86313
5174 517409 51740902 "女" 4 27 "多於2000" 575.75553
5174 517409 51740903 "女" 3 27 "多於2000" 565.81219
5174 517409 51740904 "女" 5 27 "多於2000" 516.01049
5174 517409 51740905 "女" 3 27 "多於2000" 639.04306
5174 517409 51740906 "女" 2 27 "多於2000" 573.87743
5174 517409 51740907 "女" 3 27 "多於2000" 617.87098
5174 517409 51740908 "女" 4 27 "多於2000" 745.52689
5174 517409 51740909 "女" 5 27 "多於2000" 727.52448
5174 517409 51740910 "女" 3 27 "多於2000" 512.09311
5174 517409 51740912 "女" 5 27 "多於2000" 578.68892
5174 517409 51740913 "女" 4 27 "多於2000" 645.80185
5174 517409 51740914 "男" 4 27 "多於2000" 611.31197
5174 517409 51740915 "男" 5 27 "多於2000" 529.84609
5174 517409 51740916 "男" 4 27 "多於2000" 589.33438
5174 517409 51740917 "男" 3 27 "多於2000" 499.00474
5174 517409 51740918 "男" 3 27 "多於2000" 633.23967
5174 517409 51740919 "男" 4 27 "多於2000" 726.78364
5174 517409 51740920 "男" 5 27 "多於2000" 568.67313
5174 517409 51740921 "男" 3 27 "多於2000" 610.65124
5174 517409 51740922 "男" 1 27 "多於2000" 525.11449
5174 517409 51740924 "男" 5 27 "多於2000" 680.4508
5174 517409 51740925 "男" 3 27 "多於2000" 753.25619
5174 517409 51740926 "男" 1 27 "多於2000" 665.55875
5174 517409 51740927 "男" 3 27 "多於2000" 495.90124
5174 517409 51740928 "男" 4 27 "多於2000" 630.07837
5175 517501 51750101 "男" 3 24 "多於2000" 634.43158
5175 517501 51750102 "男" 1 24 "多於2000" 432.21869
5175 517501 51750103 "男" 2 24 "多於2000" 367.17632
5175 517501 51750104 "男" 1 24 "多於2000" 530.12366
5175 517501 51750105 "男" 3 24 "多於2000" 530.59542
5175 517501 51750106 "男" 2 24 "多於2000" 451.39267
5175 517501 51750107 "男" 2 24 "多於2000" 614.88596
5175 517501 51750108 "男" 1 24 "多於2000" 421.47287
5175 517501 51750109 "男" 2 24 "多於2000" 504.29718
5175 517501 51750110 "男" 4 24 "多於2000" 664.41801
5175 517501 51750112 "男" 1 24 "多於2000" 543.84635
5175 517501 51750113 "男" 1 24 "多於2000" 482.32925
5175 517501 51750114 "男" 3 24 "多於2000" 435.55732
5175 517501 51750115 "男" 3 24 "多於2000" 587.53884
5175 517501 51750116 "女" 3 24 "多於2000" 635.85723
5175 517501 51750117 "女" 3 24 "多於2000" 587.24801
5175 517501 51750118 "女" 3 24 "多於2000" 582.45211
5175 517501 51750119 "女" 2 24 "多於2000" 579.21848
5175 517501 51750121 "女" 5 24 "多於2000" 630.78119
5175 517501 51750122 "女" 3 24 "多於2000" 598.68595
5175 517501 51750123 "女" 2 24 "多於2000" 377.27513
5175 517501 51750125 "女" 3 24 "多於2000" 440.433
5175 517501 51750126 "女" 2 24 "多於2000" 436.01734
5176 517604 51760401 "男" 2 24 "多於2000" 538.366
5176 517604 51760402 "男" 5 24 "多於2000" 579.09394
5176 517604 51760403 "男" 3 24 "多於2000" 446.83096
5176 517604 51760404 "男" 1 24 "多於2000" 599.0776
5176 517604 51760405 "男" 4 24 "多於2000" 719.09876
5176 517604 51760406 "男" 1 24 "多於2000" 688.8621
5176 517604 51760407 "男" 3 24 "多於2000" 601.327
5176 517604 51760408 "男" 3 24 "多於2000" 680.17276
5176 517604 51760409 "女" 3 24 "多於2000" 667.62536
5176 517604 51760410 "女" 1 24 "多於2000" 550.57932
5176 517604 51760411 "女" 2 24 "多於2000" 535.1719
5176 517604 51760412 "女" 1 24 "多於2000" 646.42943
5176 517604 51760413 "女" 1 24 "多於2000" 622.10477
5176 517604 51760414 "男" 1 24 "多於2000" 513.09117
5176 517604 51760415 "女" 4 24 "多於2000" 515.76908
5176 517604 51760416 "女" 1 24 "多於2000" 449.0178
5176 517604 51760417 "女" 1 24 "多於2000" 526.12395
5176 517604 51760418 "女" 1 24 "多於2000" 445.37868
5176 517604 51760420 "男" 1 24 "多於2000" 626.72892
5176 517604 51760421 "女" 3 24 "多於2000" 550.60327
5176 517604 51760423 "女" 5 24 "多於2000" 588.77785
5176 517606 51760601 "男" 2 9 "多於2000" 466.67357
5176 517606 51760602 "男" 3 9 "多於2000" 496.57417
5176 517606 51760603 "男" 3 9 "多於2000" 508.61435
5176 517606 51760604 "男" 3 9 "多於2000" 509.03123
5176 517606 51760606 "女" 2 9 "多於2000" 494.70339
5176 517606 51760607 "女" 4 9 "多於2000" 597.26461
5176 517606 51760608 "男" 4 9 "多於2000" 504.93279
5176 517606 51760609 "男" 1 9 "多於2000" 479.00224
5176 517606 51760610 "男" 3 9 "多於2000" 495.90461
5177 517713 51771301 "女" 2 27 "多於2000" 619.50465
5177 517713 51771302 "女" 2 27 "多於2000" 613.87115
5177 517713 51771303 "女" 5 27 "多於2000" 643.18801
5177 517713 51771304 "女" 3 27 "多於2000" 548.8932
5177 517713 51771305 "女" 1 27 "多於2000" 402.21959
5177 517713 51771307 "女" 5 27 "多於2000" 672.26626
5177 517713 51771308 "女" 2 27 "多於2000" 595.68396
5177 517713 51771309 "女" 3 27 "多於2000" 504.73092
5177 517713 51771310 "女" 3 27 "多於2000" 482.16657
5177 517713 51771311 "女" 3 27 "多於2000" 554.68217
5177 517713 51771312 "女" 2 27 "多於2000" 647.35854
5177 517713 51771313 "女" 5 27 "多於2000" 654.74979
5177 517713 51771314 "女" 1 27 "多於2000" 587.79373
5177 517713 51771315 "女" 2 27 "多於2000" 644.32271
5177 517713 51771316 "男" 2 27 "多於2000" 527.96554
5177 517713 51771317 "男" 2 27 "多於2000" 467.16766
5177 517713 51771318 "男" 3 27 "多於2000" 662.05093
5177 517713 51771319 "男" 5 27 "多於2000" 569.72806
5177 517713 51771320 "男" 3 27 "多於2000" 572.25771
5177 517713 51771321 "男" 2 27 "多於2000" 607.2647
5177 517713 51771322 "男" 1 27 "多於2000" 595.18045
5177 517713 51771323 "男" 1 27 "多於2000" 533.38287
5177 517713 51771324 "男" 3 27 "多於2000" 649.44224
5177 517713 51771325 "男" 2 27 "多於2000" 463.40121
5177 517713 51771326 "男" 2 27 "多於2000" 588.39585
5177 517713 51771327 "男" 2 27 "多於2000" 647.83845
5177 517713 51771328 "男" 5 27 "多於2000" 553.49898
5177 517713 51771329 "男" 3 27 "多於2000" 673.40328
5177 517713 51771330 "男" 3 27 "多於2000" 648.76418
5177 517713 51771331 "男" 3 27 "多於2000" 617.14234
5178 517804 51780401 "女" 3 29 NA 420.88901
5178 517804 51780401 "女" 3 29 NA 420.88901
5178 517804 51780402 "女" 1 29 NA 524.36992
5178 517804 51780402 "女" 1 29 NA 524.36992
5178 517804 51780403 "女" 5 29 NA 528.93431
5178 517804 51780403 "女" 5 29 NA 528.93431
5178 517804 51780404 "女" 5 29 NA 679.18679
5178 517804 51780404 "女" 5 29 NA 679.18679
5178 517804 51780406 "女" 2 29 NA 648.61871
5178 517804 51780406 "女" 2 29 NA 648.61871
5178 517804 51780407 "女" 3 29 NA 593.71236
5178 517804 51780407 "女" 3 29 NA 593.71236
5178 517804 51780408 "女" 4 29 NA 591.18377
5178 517804 51780408 "女" 4 29 NA 591.18377
5178 517804 51780409 "女" 2 29 NA 510.08662
5178 517804 51780409 "女" 2 29 NA 510.08662
5178 517804 51780410 "女" 3 29 NA 714.44531
5178 517804 51780410 "女" 3 29 NA 714.44531
5178 517804 51780411 "女" 3 29 NA 568.64081
5178 517804 51780411 "女" 3 29 NA 568.64081
5178 517804 51780412 "女" 3 29 NA 586.53542
5178 517804 51780412 "女" 3 29 NA 586.53542
5178 517804 51780414 "女" 3 29 NA 500.96157
5178 517804 51780414 "女" 3 29 NA 500.96157
5178 517804 51780415 "男" 3 29 NA 627.75536
5178 517804 51780415 "男" 3 29 NA 627.75536
5178 517804 51780416 "男" 2 29 NA 559.36401
5178 517804 51780416 "男" 2 29 NA 559.36401
5178 517804 51780417 "男" 2 29 NA 453.70137
5178 517804 51780417 "男" 2 29 NA 453.70137
5178 517804 51780418 "男" 3 29 NA 615.25854
5178 517804 51780418 "男" 3 29 NA 615.25854
5178 517804 51780419 "男" 3 29 NA 723.69455
5178 517804 51780419 "男" 3 29 NA 723.69455
5178 517804 51780420 "男" 5 29 NA 592.0202
5178 517804 51780420 "男" 5 29 NA 592.0202
5178 517804 51780421 "男" 3 29 NA 668.09921
5178 517804 51780421 "男" 3 29 NA 668.09921
5178 517804 51780422 "男" 1 29 NA 568.22393
5178 517804 51780422 "男" 1 29 NA 568.22393
5178 517804 51780423 "男" 2 29 NA 440.90093
5178 517804 51780423 "男" 2 29 NA 440.90093
5178 517804 51780424 "男" 3 29 NA 601.96877
5178 517804 51780424 "男" 3 29 NA 601.96877
5178 517804 51780425 "男" 3 29 NA 602.06052
5178 517804 51780425 "男" 3 29 NA 602.06052
5178 517804 51780426 "男" 2 29 NA 508.79982
5178 517804 51780426 "男" 2 29 NA 508.79982
5178 517804 51780427 "男" 5 29 NA 625.87179
5178 517804 51780427 "男" 5 29 NA 625.87179
5178 517804 51780428 "男" 1 29 NA 548.04409
5178 517804 51780428 "男" 1 29 NA 548.04409
5178 517804 51780429 "男" 5 29 NA 603.81943
5178 517804 51780429 "男" 5 29 NA 603.81943
5178 517804 51780430 "男" 3 29 NA 666.47345
5178 517804 51780430 "男" 3 29 NA 666.47345
5179 517903 51790302 "女" 2 37 "多於2000" 694.72747
5179 517903 51790303 "女" 2 37 "多於2000" 573.31857
5179 517903 51790304 "女" 2 37 "多於2000" 547.14754
5179 517903 51790305 "女" 4 37 "多於2000" 626.31646
5179 517903 51790306 "女" 3 37 "多於2000" 538.50833
5179 517903 51790307 "女" 5 37 "多於2000" 634.54717
5179 517903 51790308 "女" 3 37 "多於2000" 520.0631
5179 517903 51790309 "女" 5 37 "多於2000" 587.98793
5179 517903 51790310 "女" 5 37 "多於2000" 576.94559
5179 517903 51790311 "女" 3 37 "多於2000" 505.12908
5179 517903 51790312 "女" 3 37 "多於2000" 463.60797
5179 517903 51790313 "女" 2 37 "多於2000" 494.09999
5179 517903 51790314 "女" 4 37 "多於2000" 517.20158
5179 517903 51790315 "女" 3 37 "多於2000" 554.95637
5179 517903 51790316 "女" 3 37 "多於2000" 559.36412
5179 517903 51790317 "男" 5 37 "多於2000" 795.13034
5179 517903 51790318 "男" 5 37 "多於2000" 654.3114
5179 517903 51790319 "男" 4 37 "多於2000" 608.0045
5179 517903 51790320 "男" 3 37 "多於2000" 688.85652
5179 517903 51790321 "男" 3 37 "多於2000" 591.72635
5179 517903 51790322 "男" 5 37 "多於2000" 616.94477
5179 517903 51790323 "男" 5 37 "多於2000" 620.12456
5179 517903 51790324 "男" 4 37 "多於2000" 555.32767
5179 517903 51790325 "女" 3 37 "多於2000" 603.99072
5179 517903 51790326 "男" 2 37 "多於2000" 625.23362
5179 517903 51790327 "男" 3 37 "多於2000" 534.5942
5179 517903 51790328 "男" 2 37 "多於2000" 432.96512
5179 517903 51790329 "男" 3 37 "多於2000" 560.96431
5179 517903 51790330 "男" 2 37 "多於2000" 623.98206
5179 517903 51790331 "男" 4 37 "多於2000" 427.17114
5179 517903 51790332 "男" 1 37 "多於2000" 612.20178
5179 517903 51790333 "男" 2 37 "多於2000" 515.20859
5179 517903 51790334 "男" 3 37 "多於2000" 521.332
5179 517903 51790335 "男" 3 37 "多於2000" 504.89523
5179 517903 51790336 "男" 1 37 "多於2000" 521.11303
5179 517903 51790337 "男" 3 37 "多於2000" 615.78647
5180 518003 51800301 "男" 5 28 "多於2000" 673.83237
5180 518003 51800302 "男" 5 28 "多於2000" 601.43421
5180 518003 51800303 "男" 2 28 "多於2000" 587.31883
5180 518003 51800304 "男" 3 28 "多於2000" 632.71825
5180 518003 51800305 "男" 5 28 "多於2000" 554.15343
5180 518003 51800306 "男" 3 28 "多於2000" 579.4186
5180 518003 51800307 "男" 3 28 "多於2000" 552.28765
5180 518003 51800308 "男" 5 28 "多於2000" 475.4836
5180 518003 51800309 "男" 5 28 "多於2000" 551.25528
5180 518003 51800310 "男" 3 28 "多於2000" 534.87968
5180 518003 51800311 "男" 5 28 "多於2000" 533.32182
5180 518003 51800312 "男" 3 28 "多於2000" 543.1219
5180 518003 51800314 "男" 3 28 "多於2000" 439.88763
5180 518003 51800315 "女" 5 28 "多於2000" 640.72872
5180 518003 51800316 "女" 3 28 "多於2000" 507.8092
5180 518003 51800317 "女" 3 28 "多於2000" 717.4373
5180 518003 51800318 "女" 2 28 "多於2000" 546.20064
5180 518003 51800319 "女" 3 28 "多於2000" 589.58184
5180 518003 51800320 "女" 2 28 "多於2000" 596.02619
5180 518003 51800321 "女" 3 28 "多於2000" 593.56038
5180 518003 51800322 "女" 3 28 "多於2000" 566.15895
5180 518003 51800323 "女" 4 28 "多於2000" 588.86552
5180 518003 51800324 "女" 5 28 "多於2000" 531.85711
5180 518003 51800325 "女" 5 28 "多於2000" 675.75466
5180 518003 51800326 "女" 4 28 "多於2000" 493.29601
5180 518003 51800327 "女" 1 28 "多於2000" 432.09578
5180 518003 51800328 "女" 3 28 "多於2000" 498.57193
