學生,老師,學校,性別,書本數,女性比率,社經地位,閱讀成績
2755, 9401, 94,女,18,0.481481481481481,差不多,511.97978
2756, 9401, 94,女,63,0.481481481481481,差不多,497.39045
2757, 9401, 94,女,63,0.481481481481481,差不多,601.05806
2758, 9401, 94,女,18,0.481481481481481,差不多,589.62389
2759, 9401, 94,女,5,0.481481481481481,差不多,539.15299
2760, 9401, 94,女,63,0.481481481481481,差不多,550.05693
2761, 9401, 94,女,63,0.481481481481481,差不多,544.08333
2762, 9401, 94,女,5,0.481481481481481,差不多,505.9773
2763, 9501, 95,男,18,0.666666666666667,差不多,641.71639
2764, 9501, 95,男,63,0.666666666666667,差不多,607.24543
2765, 9501, 95,女,5,0.666666666666667,差不多,602.1583
2766, 9501, 95,女,63,0.666666666666667,差不多,667.59045
2767, 9501, 95,女,5,0.666666666666667,差不多,545.51693
2768, 9501, 95,女,5,0.666666666666667,差不多,539.73421
2769, 9601, 96,男,5,0.565217391304348,差不多,554.64174
2770, 9601, 96,男,5,0.565217391304348,差不多,589.9473
2771, 9601, 96,男,63,0.565217391304348,差不多,531.95598
2773, 9601, 96,男,18,0.565217391304348,差不多,588.9168
2774, 9601, 96,男,18,0.565217391304348,差不多,584.73596
2775, 9601, 96,男,18,0.565217391304348,差不多,583.22053
2776, 9601, 96,男,18,0.565217391304348,差不多,461.10259
2778, 9601, 96,男,5,0.565217391304348,差不多,555.9431
2779, 9601, 96,男,251,0.565217391304348,差不多,606.79557
2780, 9601, 96,女,18,0.565217391304348,差不多,483.30487
2781, 9601, 96,女,63,0.565217391304348,差不多,603.7937
2782, 9601, 96,女,5,0.565217391304348,差不多,381.06681
2783, 9601, 96,女,18,0.565217391304348,差不多,513.79823
2784, 9601, 96,女,18,0.565217391304348,差不多,613.07992
2785, 9601, 96,女,151,0.565217391304348,差不多,550.16444
2786, 9601, 96,女,18,0.565217391304348,差不多,541.41076
2787, 9601, 96,女,251,0.565217391304348,差不多,636.11594
2788, 9601, 96,女,18,0.565217391304348,差不多,559.39907
2789, 9601, 96,女,5,0.565217391304348,差不多,604.46477
2790, 9601, 96,女,5,0.565217391304348,差不多,519.14124
2791, 9601, 96,女,63,0.565217391304348,差不多,635.24589
2792, 9601, 96,男,63,0.565217391304348,差不多,584.10179
2793, 9601, 96,女,18,0.565217391304348,差不多,565.73018
2794, 9701, 97,男,251,0.413793103448276,差不多,444.37004
2795, 9701, 97,男,5,0.413793103448276,差不多,536.40169
2796, 9701, 97,男,18,0.413793103448276,差不多,572.44565
2797, 9701, 97,男,18,0.413793103448276,差不多,565.55563
2798, 9701, 97,男,63,0.413793103448276,差不多,562.2404
2799, 9701, 97,男,5,0.413793103448276,差不多,556.98172
2800, 9701, 97,男,63,0.413793103448276,差不多,396.54794
2801, 9701, 97,男,151,0.413793103448276,差不多,546.50802
2802, 9701, 97,男,63,0.413793103448276,差不多,490.6148
2803, 9701, 97,男,63,0.413793103448276,差不多,494.23122
2804, 9701, 97,男,63,0.413793103448276,差不多,614.61949
2805, 9701, 97,男,5,0.413793103448276,差不多,578.77318
2806, 9701, 97,男,5,0.413793103448276,差不多,448.38493
2807, 9701, 97,男,63,0.413793103448276,差不多,547.51283
2808, 9701, 97,男,251,0.413793103448276,差不多,639.60998
2809, 9701, 97,男,151,0.413793103448276,差不多,577.96524
2810, 9701, 97,男,18,0.413793103448276,差不多,500.60493
2811, 9701, 97,女,18,0.413793103448276,差不多,440.58747
2812, 9701, 97,女,5,0.413793103448276,差不多,474.90252
2813, 9701, 97,女,151,0.413793103448276,差不多,553.53376
2814, 9701, 97,女,151,0.413793103448276,差不多,542.70478
2815, 9701, 97,女,63,0.413793103448276,差不多,566.67877
2816, 9701, 97,女,251,0.413793103448276,差不多,534.21115
2817, 9701, 97,女,251,0.413793103448276,差不多,546.67359
2818, 9701, 97,女,63,0.413793103448276,差不多,582.38438
2819, 9701, 97,女,18,0.413793103448276,差不多,544.35882
2820, 9701, 97,女,63,0.413793103448276,差不多,398.75027
2821, 9701, 97,女,251,0.413793103448276,差不多,566.43641
2822, 9701, 97,女,251,0.413793103448276,差不多,485.71788
2823, 9702, 97,男,251,0.423076923076923,差不多,589.44615
2824, 9702, 97,男,63,0.423076923076923,差不多,551.64615
2825, 9702, 97,男,18,0.423076923076923,差不多,601.52694
2826, 9702, 97,男,18,0.423076923076923,差不多,558.48748
2827, 9702, 97,男,18,0.423076923076923,差不多,545.5889
2828, 9702, 97,男,18,0.423076923076923,差不多,514.04301
2829, 9702, 97,男,151,0.423076923076923,差不多,648.2574
2830, 9702, 97,男,151,0.423076923076923,差不多,576.7027
2831, 9702, 97,男,151,0.423076923076923,差不多,546.52715
2832, 9702, 97,男,63,0.423076923076923,差不多,606.93477
2833, 9702, 97,男,251,0.423076923076923,差不多,552.2211
2834, 9702, 97,男,63,0.423076923076923,差不多,446.5175
2835, 9702, 97,男,63,0.423076923076923,差不多,458.77043
2836, 9702, 97,男,151,0.423076923076923,差不多,587.57824
2837, 9702, 97,男,151,0.423076923076923,差不多,571.88577
2838, 9702, 97,女,63,0.423076923076923,差不多,540.89686
2839, 9702, 97,女,151,0.423076923076923,差不多,595.41878
2840, 9702, 97,女,251,0.423076923076923,差不多,578.24295
2841, 9702, 97,女,251,0.423076923076923,差不多,565.61156
2842, 9702, 97,女,18,0.423076923076923,差不多,551.59176
2843, 9702, 97,女,63,0.423076923076923,差不多,594.19325
2844, 9702, 97,女,251,0.423076923076923,差不多,588.38609
2845, 9702, 97,女,63,0.423076923076923,差不多,567.73033
2846, 9702, 97,女,151,0.423076923076923,差不多,528.74971
2847, 9702, 97,女,151,0.423076923076923,差不多,562.89726
2848, 9702, 97,女,251,0.423076923076923,差不多,695.67302
2849, 9801, 98,男,5,0.428571428571429,弱勢多,557.48963
2850, 9801, 98,男,63,0.428571428571429,弱勢多,640.74036
2851, 9801, 98,男,151,0.428571428571429,弱勢多,542.3436
2852, 9801, 98,男,63,0.428571428571429,弱勢多,598.66872
2853, 9801, 98,男,5,0.428571428571429,弱勢多,616.80511
2854, 9801, 98,男,251,0.428571428571429,弱勢多,534.92945
2855, 9801, 98,男,151,0.428571428571429,弱勢多,558.20194
2856, 9801, 98,男,251,0.428571428571429,弱勢多,521.88838
2857, 9801, 98,男,5,0.428571428571429,弱勢多,460.97334
2858, 9801, 98,男,63,0.428571428571429,弱勢多,537.19514
2859, 9801, 98,男,63,0.428571428571429,弱勢多,583.61011
2860, 9801, 98,男,63,0.428571428571429,弱勢多,534.51755
2861, 9801, 98,男,63,0.428571428571429,弱勢多,508.74328
2862, 9801, 98,男,63,0.428571428571429,弱勢多,549.9553
2863, 9801, 98,男,251,0.428571428571429,弱勢多,601.29994
2864, 9801, 98,男,18,0.428571428571429,弱勢多,583.2753
2865, 9801, 98,女,151,0.428571428571429,弱勢多,615.79876
2866, 9801, 98,女,251,0.428571428571429,弱勢多,544.93503
2867, 9801, 98,女,63,0.428571428571429,弱勢多,568.21139
2868, 9801, 98,女,5,0.428571428571429,弱勢多,611.87931
2869, 9801, 98,女,5,0.428571428571429,弱勢多,564.43336
2870, 9801, 98,女,251,0.428571428571429,弱勢多,579.83865
2871, 9801, 98,女,63,0.428571428571429,弱勢多,588.75239
2872, 9801, 98,女,63,0.428571428571429,弱勢多,602.68196
2873, 9801, 98,女,151,0.428571428571429,弱勢多,626.13451
2874, 9801, 98,女,18,0.428571428571429,弱勢多,534.36396
2875, 9801, 98,女,151,0.428571428571429,弱勢多,590.44014
2876, 9801, 98,女,5,0.428571428571429,弱勢多,657.73237
2877, 9802, 98,男,251,0.5,弱勢多,545.74568
2879, 9802, 98,男,5,0.5,弱勢多,577.34015
2880, 9802, 98,男,63,0.5,弱勢多,564.11681
2881, 9802, 98,男,251,0.5,弱勢多,612.4729
2882, 9802, 98,男,63,0.5,弱勢多,523.47326
2883, 9802, 98,男,251,0.5,弱勢多,525.25027
2884, 9802, 98,男,63,0.5,弱勢多,447.70179
2885, 9802, 98,男,5,0.5,弱勢多,577.18666
2887, 9802, 98,男,63,0.5,弱勢多,535.7571
2889, 9802, 98,男,63,0.5,弱勢多,546.74121
2890, 9802, 98,男,18,0.5,弱勢多,589.76956
2891, 9802, 98,女,251,0.5,弱勢多,637.10356
2892, 9802, 98,女,63,0.5,弱勢多,613.13305
2894, 9802, 98,女,5,0.5,弱勢多,577.74229
2895, 9802, 98,女,63,0.5,弱勢多,642.57234
2897, 9802, 98,女,63,0.5,弱勢多,548.63771
2898, 9802, 98,女,63,0.5,弱勢多,458.11328
2899, 9802, 98,女,18,0.5,弱勢多,606.18981
2900, 9802, 98,女,63,0.5,弱勢多,583.32949
2901, 9802, 98,女,151,0.5,弱勢多,636.01297
2902, 9802, 98,女,63,0.5,弱勢多,602.73944
2903, 9802, 98,女,151,0.5,弱勢多,599.88208
2904, 9802, 98,女,18,0.5,弱勢多,539.82685
2905, 9802, 98,男,5,0.5,弱勢多,523.86834
2906, 9901, 99,男,18,0.476190476190476,弱勢多,552.45612
2907, 9901, 99,男,251,0.476190476190476,弱勢多,595.97963
2908, 9901, 99,男,18,0.476190476190476,弱勢多,567.6489
2909, 9901, 99,男,151,0.476190476190476,弱勢多,578.38003
2911, 9901, 99,男,63,0.476190476190476,弱勢多,612.76656
2912, 9901, 99,男,5,0.476190476190476,弱勢多,627.42225
2913, 9901, 99,男,5,0.476190476190476,弱勢多,590.62764
2914, 9901, 99,男,63,0.476190476190476,弱勢多,650.17467
2915, 9901, 99,男,18,0.476190476190476,弱勢多,568.46534
2916, 9901, 99,男,18,0.476190476190476,弱勢多,545.36682
2917, 9901, 99,男,18,0.476190476190476,弱勢多,467.22282
2918, 9901, 99,女,63,0.476190476190476,弱勢多,636.84574
2919, 9901, 99,女,63,0.476190476190476,弱勢多,591.70924
2920, 9901, 99,女,151,0.476190476190476,弱勢多,565.99988
2921, 9901, 99,女,5,0.476190476190476,弱勢多,472.93686
2922, 9901, 99,女,63,0.476190476190476,弱勢多,601.76728
2923, 9901, 99,女,18,0.476190476190476,弱勢多,578.67957
2924, 9901, 99,女,18,0.476190476190476,弱勢多,543.6951
2925, 9901, 99,女,151,0.476190476190476,弱勢多,528.4577
2926, 9901, 99,女,63,0.476190476190476,弱勢多,590.58108
2927, 9901, 99,女,63,0.476190476190476,弱勢多,499.84548
2928,10001,100,男,5,0.611111111111111,弱勢多,455.49268
2929,10001,100,男,18,0.611111111111111,弱勢多,554.46294
2930,10001,100,男,151,0.611111111111111,弱勢多,524.19706
2931,10001,100,男,5,0.611111111111111,弱勢多,494.04865
2932,10001,100,男,5,0.611111111111111,弱勢多,464.00216
2933,10001,100,男,63,0.611111111111111,弱勢多,446.54165
2935,10001,100,男,63,0.611111111111111,弱勢多,617.95347
2936,10001,100,女,251,0.611111111111111,弱勢多,520.31384
2937,10001,100,女,63,0.611111111111111,弱勢多,573.80603
2938,10001,100,女,5,0.611111111111111,弱勢多,604.05693
2939,10001,100,女,18,0.611111111111111,弱勢多,505.72866
2940,10001,100,女,63,0.611111111111111,弱勢多,657.82143
2941,10001,100,女,5,0.611111111111111,弱勢多,493.7094
2942,10001,100,女,151,0.611111111111111,弱勢多,636.18211
2943,10001,100,女,251,0.611111111111111,弱勢多,474.34525
2944,10001,100,女,18,0.611111111111111,弱勢多,568.1683
2945,10001,100,女,5,0.611111111111111,弱勢多,497.38446
2946,10001,100,女,5,0.611111111111111,弱勢多,463.19112
2948,10101,101,女,151,0.48,差不多,626.73989
2949,10101,101,女,151,0.48,差不多,657.95657
2950,10101,101,女,251,0.48,差不多,536.9805
2951,10101,101,女,5,0.48,差不多,507.67076
2952,10101,101,女,63,0.48,差不多,607.88867
2953,10101,101,女,151,0.48,差不多,620.88028
2954,10101,101,女,63,0.48,差不多,596.51295
2955,10101,101,女,63,0.48,差不多,627.34092
2956,10101,101,女,251,0.48,差不多,450.51896
2957,10101,101,女,5,0.48,差不多,498.15879
2958,10101,101,男,18,0.48,差不多,574.76843
2959,10101,101,男,251,0.48,差不多,654.4807
2960,10101,101,男,18,0.48,差不多,601.06733
2961,10101,101,男,151,0.48,差不多,535.48933
2962,10101,101,男,151,0.48,差不多,549.4387
2963,10101,101,男,63,0.48,差不多,557.519
2965,10101,101,男,5,0.48,差不多,538.34871
2966,10101,101,男,18,0.48,差不多,464.62811
2967,10101,101,男,63,0.48,差不多,522.19865
2968,10101,101,男,251,0.48,差不多,603.44479
2969,10101,101,男,151,0.48,差不多,478.96011
2970,10101,101,男,151,0.48,差不多,629.93814
2971,10101,101,男,18,0.48,差不多,617.21662
2972,10101,101,女,63,0.48,差不多,610.13601
2973,10101,101,女,18,0.48,差不多,520.04491
2974,10201,102,男,251,0.458333333333333,差不多,517.15713
2975,10201,102,男,18,0.458333333333333,差不多,542.59978
2976,10201,102,男,5,0.458333333333333,差不多,535.5014
2977,10201,102,男,63,0.458333333333333,差不多,583.66334
2978,10201,102,男,18,0.458333333333333,差不多,656.96471
2979,10201,102,男,63,0.458333333333333,差不多,533.4261
2980,10201,102,男,151,0.458333333333333,差不多,573.94697
2981,10201,102,男,5,0.458333333333333,差不多,544.60698
2982,10201,102,男,151,0.458333333333333,差不多,581.75167
2983,10201,102,男,151,0.458333333333333,差不多,607.16651
2984,10201,102,男,251,0.458333333333333,差不多,545.68057
2985,10201,102,男,151,0.458333333333333,差不多,613.26742
2986,10201,102,女,18,0.458333333333333,差不多,566.30861
2987,10201,102,女,63,0.458333333333333,差不多,587.30903
2988,10201,102,女,18,0.458333333333333,差不多,559.90051
2989,10201,102,女,151,0.458333333333333,差不多,596.67716
2990,10201,102,女,18,0.458333333333333,差不多,561.91641
2991,10201,102,女,251,0.458333333333333,差不多,622.19227
2992,10201,102,女,63,0.458333333333333,差不多,642.90009
2993,10201,102,女,251,0.458333333333333,差不多,569.66479
2994,10201,102,女,5,0.458333333333333,差不多,581.89096
2995,10201,102,女,63,0.458333333333333,差不多,523.79522
2996,10201,102,女,18,0.458333333333333,差不多,663.70046
2997,10201,102,男,151,0.458333333333333,差不多,586.87685
2998,10301,103,男,251,0.545454545454545,差不多,663.92003
2999,10301,103,男,5,0.545454545454545,差不多,573.012
3000,10301,103,男,151,0.545454545454545,差不多,647.26196
3001,10301,103,男,63,0.545454545454545,差不多,563.82866
3002,10301,103,男,5,0.545454545454545,差不多,427.96834
3004,10301,103,男,18,0.545454545454545,差不多,556.20382
3005,10301,103,男,5,0.545454545454545,差不多,512.54227
3006,10301,103,男,63,0.545454545454545,差不多,426.97744
3007,10301,103,男,251,0.545454545454545,差不多,547.73047
3008,10301,103,男,18,0.545454545454545,差不多,580.89804
3010,10301,103,女,251,0.545454545454545,差不多,636.53721
3011,10301,103,女,151,0.545454545454545,差不多,597.97524
3012,10301,103,女,151,0.545454545454545,差不多,550.01993
3013,10301,103,女,251,0.545454545454545,差不多,620.92664
3014,10301,103,女,151,0.545454545454545,差不多,600.81193
3015,10301,103,女,18,0.545454545454545,差不多,575.90336
3016,10301,103,女,63,0.545454545454545,差不多,591.99479
3017,10301,103,女,18,0.545454545454545,差不多,520.21145
3018,10301,103,女,63,0.545454545454545,差不多,439.41584
3019,10301,103,女,5,0.545454545454545,差不多,485.91774
3020,10301,103,女,63,0.545454545454545,差不多,568.84304
3021,10301,103,女,5,0.545454545454545,差不多,420.43846
3022,10401,104,男,151,0.535714285714286,差不多,620.4082
3023,10401,104,男,251,0.535714285714286,差不多,552.90259
3024,10401,104,男,63,0.535714285714286,差不多,545.35909
3025,10401,104,男,251,0.535714285714286,差不多,660.53621
3026,10401,104,男,18,0.535714285714286,差不多,514.94272
3027,10401,104,男,151,0.535714285714286,差不多,565.67377
3028,10401,104,男,63,0.535714285714286,差不多,622.43878
3029,10401,104,男,251,0.535714285714286,差不多,670.75218
3030,10401,104,男,63,0.535714285714286,差不多,589.48885
3031,10401,104,男,63,0.535714285714286,差不多,627.83135
3032,10401,104,男,63,0.535714285714286,差不多,578.83539
3033,10401,104,男,63,0.535714285714286,差不多,600.47065
3034,10401,104,男,18,0.535714285714286,差不多,569.80612
3035,10401,104,女,5,0.535714285714286,差不多,494.74203
3036,10401,104,女,63,0.535714285714286,差不多,705.5879
3037,10401,104,女,151,0.535714285714286,差不多,510.56241
3038,10401,104,女,63,0.535714285714286,差不多,543.67926
3039,10401,104,女,18,0.535714285714286,差不多,607.74474
3040,10401,104,女,151,0.535714285714286,差不多,684.52015
3041,10401,104,女,63,0.535714285714286,差不多,627.46109
3042,10401,104,女,151,0.535714285714286,差不多,632.85365
3043,10401,104,女,18,0.535714285714286,差不多,514.50513
3044,10401,104,女,63,0.535714285714286,差不多,611.86144
3045,10401,104,女,151,0.535714285714286,差不多,648.29333
3046,10401,104,女,18,0.535714285714286,差不多,505.30035
3047,10401,104,女,63,0.535714285714286,差不多,627.79106
3048,10401,104,女,63,0.535714285714286,差不多,631.50408
3049,10401,104,女,18,0.535714285714286,差不多,617.41078
3076,10601,106,女,5,0.571428571428571,弱勢多,477.01675
3077,10601,106,男,18,0.571428571428571,弱勢多,526.65258
3078,10601,106,女,18,0.571428571428571,弱勢多,605.11081
3079,10601,106,男,151,0.571428571428571,弱勢多,646.73483
3080,10601,106,男,18,0.571428571428571,弱勢多,634.65867
3081,10601,106,女,18,0.571428571428571,弱勢多,621.6717
3082,10601,106,女,63,0.571428571428571,弱勢多,556.97679
3083,10701,107,男,5,0.409090909090909,差不多,556.54317
3084,10701,107,男,5,0.409090909090909,差不多,652.34106
3086,10701,107,男,18,0.409090909090909,差不多,650.71996
3087,10701,107,男,18,0.409090909090909,差不多,499.07183
3088,10701,107,男,5,0.409090909090909,差不多,545.65574
3089,10701,107,男,18,0.409090909090909,差不多,449.51328
3090,10701,107,男,18,0.409090909090909,差不多,515.56056
3091,10701,107,男,18,0.409090909090909,差不多,484.02675
3092,10701,107,男,18,0.409090909090909,差不多,554.17392
3093,10701,107,男,151,0.409090909090909,差不多,531.24241
3094,10701,107,男,5,0.409090909090909,差不多,495.42623
3095,10701,107,男,5,0.409090909090909,差不多,494.90142
3096,10701,107,男,18,0.409090909090909,差不多,565.62093
3097,10701,107,女,63,0.409090909090909,差不多,516.14169
3098,10701,107,女,63,0.409090909090909,差不多,569.42745
3099,10701,107,女,251,0.409090909090909,差不多,598.2235
3100,10701,107,女,63,0.409090909090909,差不多,569.8377
3101,10701,107,女,151,0.409090909090909,差不多,675.46112
3102,10701,107,女,18,0.409090909090909,差不多,644.5578
3103,10701,107,女,5,0.409090909090909,差不多,580.76038
3104,10701,107,女,5,0.409090909090909,差不多,563.79108
3105,10701,107,女,18,0.409090909090909,差不多,640.40498
3106,10801,108,男,5,0.423076923076923,富有多,555.70219
3107,10801,108,男,18,0.423076923076923,富有多,613.9664
3108,10801,108,男,63,0.423076923076923,富有多,474.13737
3109,10801,108,男,63,0.423076923076923,富有多,626.2653
3110,10801,108,男,251,0.423076923076923,富有多,625.96151
3111,10801,108,男,63,0.423076923076923,富有多,579.57668
3112,10801,108,男,251,0.423076923076923,富有多,650.47267
3113,10801,108,男,251,0.423076923076923,富有多,688.99329
3114,10801,108,男,18,0.423076923076923,富有多,399.16216
3115,10801,108,男,63,0.423076923076923,富有多,574.1163
3116,10801,108,男,63,0.423076923076923,富有多,462.29682
3117,10801,108,男,63,0.423076923076923,富有多,564.71079
3118,10801,108,男,18,0.423076923076923,富有多,611.58536
