"性別" "數學" "數學興趣" "數學評價" "數學信心" "科學" "科學興趣" "科學評價" "科學信心" "教育資源" "父母教育"
"男" 547.55798 5.09484 3.03682 3.27793 515.50314 8.69661 7.61946 8.36075 9.03613 "高中"
"男" 730.22208 10.67004 13.48293 15.85188 616.47545 8.69661 12.9367 9.12286 10.84499 "大學以上"
"女" 545.20809 5.09484 7.30474 6.49606 472.01578 6.06022 6.99286 3.24992 10.23835 "大學以上"
"男" 637.38114 8.57095 9.35676 6.95612 713.2477 13.51778 10.97071 13.18921 10.84499 "大學以上"
"女" 658.13887 7.44727 8.12441 6.95612 598.03395 10.36663 9.6695 12.38397 10.23835 "專科"
"女" 583.67236 8.94763 6.90631 8.51577 578.76346 8.09896 7.61946 8.08863 8.3581 "高中"
"男" 701.02966 10.67004 8.34615 12.59517 588.22968 9.57219 7.61946 5.74112 11.48712 "大學以上"
"男" 553.42764 7.44727 9.35676 3.27793 546.68334 10.07979 11.88785 7.49248 10.84499 "大學以上"
"女" 622.80497 8.76139 8.82228 8.76168 536.94338 9.11856 8.6128 8.36075 10.84499 "專科"
"男" 623.44581 10.89898 13.48293 9.45004 567.3404 13.51778 12.9367 10.70197 9.64761 "高中"
"男" 518.8171 7.13627 8.12441 3.27793 511.13155 9.81723 9.6695 9.12286 9.03613 "大學以上"
"男" 612.8944 7.13627 7.30474 6.49606 645.18705 11.06414 9.45051 9.36803 11.48712 "高中"
"男" 641.6737 9.4964 7.50425 9.89515 569.50945 7.9045 7.61946 9.12286 9.03613 "高中"
"男" 558.38555 10.05658 8.82228 8.99736 481.57782 9.11856 10.65629 8.08863 9.03613 "高中"
"女" 633.30816 7.95043 9.65438 9.89515 547.57535 6.37614 5.31763 3.24992 9.64761 "高中"
"女" 614.73563 8.57095 9.65438 8.76168 603.91583 8.90441 9.02481 8.08863 9.64761 "高中"
"女" 627.69817 7.95043 8.12441 7.97991 558.31408 8.49394 8.6128 8.62122 10.23835 "專科"
"男" 654.95394 8.94763 4.96949 10.35323 654.87608 8.90441 6.75863 14.84182 10.84499 "大學以上"
"女" 577.70504 8.37412 6.90631 5.04751 535.38959 8.09896 8.21205 7.49248 10.23835 "專科"
"男" 676.18425 10.05658 8.34615 8.99736 585.31781 11.06414 9.6695 9.61581 9.64761 "大學以上"
"男" 627.1011 6.198 7.10653 3.27793 595.17254 5.65807 8.81725 8.08863 11.48712 "高中"
"女" 642.35719 7.13627 8.82228 6.49606 617.77225 8.295 9.02481 5.74112 8.3581 "高中"
"女" 629.17628 10.89898 11.3019 9.89515 576.94663 10.07979 10.65629 8.87381 10.84499 "大學以上"
"男" 704.53172 12.15847 10.77308 11.41779 667.44314 12.1963 10.13091 11.82899 9.03613 "高中"
"男" 627.38649 9.86638 13.48293 9.6723 593.88993 11.533 12.9367 11.02414 10.84499 "大學以上"
"女" 551.61292 9.31385 13.48293 9.6723 526.34012 9.34076 9.02481 10.13014 10.84499 "專科"
"男" 701.64355 10.45644 8.82228 15.85188 633.3634 9.57219 9.6695 10.13014 8.3581 "初中"
"女" 648.56782 8.57095 11.3019 9.6723 652.74389 8.49394 12.9367 8.87381 13.51543 "大學以上"
"男" 657.41941 5.09484 8.82228 7.678 677.19508 11.533 8.41123 11.02414 13.51543 "大學以上"
"女" 586.94971 5.09484 3.03682 8.51577 533.71207 8.90441 7.81751 8.08863 9.64761 "高中"
"男" 657.68644 10.67004 10.34734 8.76168 661.84801 10.68878 11.88785 9.36803 13.51543 "大學以上"
"女" 594.77196 10.67004 7.50425 8.99736 541.62474 8.09896 8.01452 8.36075 10.84499 "專科"
"男" 612.84529 9.4964 8.57829 8.51577 599.32959 9.81723 10.38161 8.87381 10.23835 "高中"
"男" 647.42722 9.13133 9.98068 9.89515 622.08779 9.57219 9.45051 7.80038 10.23835 "高中"
"男" 524.38466 9.13133 8.57829 8.51577 547.80292 8.69661 8.21205 7.49248 11.48712 "高中"
"女" 404.80173 5.09484 5.72855 6.49606 296.52475 3.8465 5.83503 3.24992 11.48712 "高中"
"男" 599.20394 8.76139 8.12441 6.95612 574.3678 9.11856 8.81725 9.86849 10.84499 "專科"
"男" 571.61667 8.16805 8.12441 3.62411 574.97864 13.51778 12.9367 11.82899 9.03613 "高中"
"女" 578.50344 8.94763 7.10653 6.95612 523.63117 8.49394 8.01452 6.76777 13.51543 "大學以上"
"男" 396.02107 9.13133 8.82228 9.22591 378.27366 8.69661 12.9367 8.62122 6.52207 "初中"
"男" 649.65518 9.68014 10.34734 10.84951 635.98037 9.34076 10.13091 8.87381 9.64761 "高中"
"男" 593.69884 8.57095 7.50425 9.22591 581.16321 8.69661 8.41123 8.08863 9.03613 "高中"
"男" 352.798 5.09484 4.34723 6.95612 384.43009 6.64332 4.2834 6.76777 8.3581 "初中"
"女" 541.27475 7.44727 7.30474 5.90622 566.16465 9.34076 10.97071 9.36803 9.03613 "初中"
"女" 524.86025 9.4964 6.48714 6.49606 486.71211 6.88421 5.31763 5.74112 8.3581 "高中"
"女" 488.85934 7.71308 8.82228 6.95612 528.86349 8.90441 9.89532 8.87381 8.3581 "國小以下"
"女" 457.32939 5.09484 4.96949 3.27793 452.55167 3.8465 4.2834 6.313 8.3581 "高中"
"女" 507.77262 5.09484 5.39638 3.27793 520.1052 3.8465 7.61946 8.36075 9.03613 "高中"
"女" 246.37316 10.45644 8.57829 10.59469 249.59189 9.06862 9.45051 9.86849 9.03613 "初中"
"女" 477.99403 7.44727 5.39638 7.678 534.69584 8.09896 7.81751 8.87381 8.3581 "高中"
"女" 554.83025 8.37412 6.7011 8.51577 469.10286 8.49394 7.61946 8.08863 9.64761 "大學以上"
"女" 548.13401 7.13627 5.39638 6.49606 499.53663 6.06022 5.31763 6.313 4.55208 "國小以下"
"女" 625.46342 8.76139 9.65438 12.59517 557.53544 6.88421 9.6695 7.49248 12.25657 "大學以上"
"女" 717.97031 9.68014 9.65438 8.51577 663.82635 11.06414 8.41123 11.82899 11.48712 "大學以上"
"男" 598.98201 9.4964 7.30474 11.41779 574.62269 8.69661 7.21074 9.12286 8.3581 "初中"
"女" 557.46231 8.57095 7.10653 9.45004 497.02187 7.9045 8.01452 8.08863 8.3581 "高中"
"女" 565.93531 8.37412 7.70526 8.25602 508.1291 8.09896 8.41123 8.08863 9.03613 "專科"
"女" 699.82893 9.31385 6.90631 9.89515 598.03976 7.9045 7.61946 8.08863 9.03613 "高中"
"女" 525.9926 8.37412 7.10653 8.25602 613.96848 9.34076 9.23574 9.12286 10.84499 "高中"
"女" 583.9229 6.198 7.70526 6.49606 602.67322 9.11856 7.61946 8.08863 9.64761 "高中"
"女" 435.77147 7.13627 6.90631 5.90622 455.4011 7.9045 7.81751 7.49248 9.03613 "初中"
"女" 626.66147 10.45644 8.34615 10.12116 640.56871 8.69661 9.45051 9.36803 12.25657 "大學以上"
"女" 621.5185 9.13133 7.70526 8.25602 571.58407 8.69661 8.41123 8.08863 10.84499 "大學以上"
"女" 695.15354 9.68014 11.3019 9.45004 666.53275 13.51778 12.9367 11.02414 13.51543 "大學以上"
"女" 579.58802 5.09484 3.03682 9.89515 584.92861 7.9045 4.2834 9.12286 10.84499 "大學以上"
"女" 562.15152 9.68014 8.12441 9.6723 486.92224 7.9045 7.61946 9.12286 9.03613 "初中"
"女" 640.05273 10.25252 8.57829 8.51577 620.44958 9.11856 9.45051 8.08863 10.84499 "大學以上"
"女" 722.54482 12.15847 6.7011 12.13375 644.30864 8.09896 6.50215 9.86849 9.64761 "專科"
"女" 580.69521 8.57095 8.12441 6.95612 600.02136 7.51243 8.41123 7.1526 12.25657 "大學以上"
"女" 597.4705 10.25252 8.12441 8.51577 562.85672 9.11856 8.41123 8.87381 10.70352 "高中"
"女" 615.29874 9.13133 9.35676 9.48684 524.57807 7.31154 7.61946 8.76113 10.84499 "大學以上"
"女" 620.97877 8.94763 9.35676 7.97991 629.74103 10.68878 10.65629 9.36803 10.84499 "專科"
"女" 631.23676 9.13133 7.91135 8.76168 544.77232 7.9045 7.41821 7.49248 7.56439 "初中"
"女" 667.09235 11.42832 10.77308 10.12116 632.09241 7.9045 8.21205 8.36075 11.48712 "專科"
"男" 558.79978 10.02556 7.50425 8.51577 568.89279 8.295 8.21205 8.08863 10.23835 "專科"
"男" 432.43332 8.57095 8.34615 5.90622 465.78004 9.57219 9.45051 8.87381 9.64761 "高中"
"男" 620.66119 8.76139 6.90631 10.12116 553.95168 8.09896 7.81751 9.12286 13.51543 "大學以上"
"男" 494.07948 8.76139 4.96949 6.95612 606.01767 11.06414 12.9367 11.82899 10.84499 "專科"
"男" 679.98642 9.68014 8.12441 8.25602 559.93461 8.69661 8.6128 8.36075 10.84499 "大學以上"
"男" 709.40778 10.25252 7.70526 10.12116 648.27288 9.11856 8.41123 9.61581 12.25657 "大學以上"
"男" 641.09522 8.37412 3.03682 10.84951 584.58871 10.68878 12.9367 13.18921 9.03613 "初中"
"男" 446.48189 6.198 5.72855 9.89515 531.31173 9.81723 10.13091 9.86849 9.64761 "高中"
"男" 808.98995 12.72711 11.3019 13.19086 651.1008 10.68878 10.65629 13.18921 12.25657 "大學以上"
"男" 662.71349 7.13627 8.82228 9.6723 616.42917 11.533 12.9367 10.13014 10.23835 "大學以上"
"男" 539.94575 5.09484 3.03682 7.678 507.67826 9.57219 9.45051 9.12286 9.03613 "高中"
"男" 695.09374 9.31385 7.70526 9.22591 656.47103 7.9045 8.21205 9.36803 10.23835 "大學以上"
"男" 389.70399 8.94763 6.90631 9.22591 398.58966 8.09896 7.61946 8.08863 10.23835 "大學以上"
"女" 765.61979 10.67004 10.34734 11.75008 672.47231 13.51778 12.9367 14.84182 12.25657 "大學以上"
"女" 658.53016 9.68014 7.91135 12.13375 661.93674 8.90441 8.41123 9.61581 9.64761 "高中"
"女" 651.47837 9.4964 8.57829 9.6723 603.50291 9.81723 9.23574 9.12286 13.51543 "大學以上"
"男" 639.16591 8.94763 7.70526 8.76168 575.44389 8.69661 8.6128 9.12286 9.64761 "高中"
"女" 619.16961 9.13133 8.12441 8.51577 558.19547 9.34076 9.02481 9.36803 9.03613 "高中"
"男" 549.19855 11.42832 13.48293 14.06165 546.73845 12.1963 10.97071 11.82899 12.25657 "專科"
"女" 604.26929 10.05658 8.82228 8.76168 580.91402 9.57219 8.41123 7.49248 9.64761 "專科"
"女" 590.54665 9.13133 7.50425 9.89515 554.82892 8.90441 8.21205 9.61581 11.48712 "大學以上"
"男" 613.3122 10.25252 8.12441 10.84951 574.8727 8.90441 7.81751 10.4058 10.23835 "高中"
"女" 642.01544 8.57095 8.57829 10.59469 561.86551 8.90441 9.02481 8.36075 10.84499 "高中"
"男" 577.93431 9.4964 9.65438 9.45004 526.21744 8.49394 8.01452 5.74112 11.48712 "大學以上"
"女" 563.37051 8.94763 6.7011 9.6723 498.34274 7.9045 7.81751 8.08863 10.23835 "高中"
"男" 475.61986 8.57095 7.10653 9.6723 501.72754 8.90441 9.6695 9.86849 10.23835 "高中"
"女" 553.66561 6.198 3.03682 5.04751 496.17288 6.64332 4.2834 3.24992 9.03613 "高中"
"男" 567.06889 5.09484 6.01079 3.27793 609.01954 8.69661 8.01452 9.36803 8.3581 "高中"
"女" 580.72305 8.37412 8.12441 9.22591 458.054 6.88421 7.61946 6.76777 10.84499 "大學以上"
"男" 531.76828 8.94763 7.30474 8.51577 536.58324 10.07979 8.81725 8.36075 10.23835 "高中"
"女" 479.07761 8.76139 8.12441 7.678 492.98274 9.81723 9.89532 8.36075 9.03613 "高中"
"男" 464.9797 8.57095 7.70526 8.25602 475.81024 8.69661 8.01452 9.36803 9.03613 "高中"
"女" 548.34057 8.57095 7.10653 8.51577 584.46103 9.34076 8.01452 9.61581 11.48712 "大學以上"
"男" 463.45617 8.37412 8.34615 7.678 452.86378 8.49394 9.23574 7.80038 9.64761 "高中"
"女" 412.84557 10.05658 7.50425 7.34181 418.78194 10.07979 8.41123 7.75182 9.03613 "高中"
"男" 443.37368 10.89898 8.82228 9.45004 433.04896 11.533 12.9367 9.86849 9.03613 "高中"
"女" 609.99843 9.13133 7.70526 8.99736 621.19217 9.57219 9.23574 10.13014 9.64761 "專科"
"男" 458.15274 8.94763 7.10653 8.51577 535.4882 12.1963 8.21205 11.02414 10.23835 "大學以上"
"男" 528.40129 9.86638 8.82228 8.51577 547.34267 9.34076 9.45051 8.08863 9.03613 "高中"
"男" 524.28934 10.25252 13.48293 9.45004 529.99598 11.06414 12.9367 7.49248 9.03613 "高中"
"男" 608.97119 9.68014 7.70526 10.12116 551.90449 8.09896 8.01452 8.36075 10.84499 "大學以上"
"男" 677.78206 12.15847 9.65438 10.84951 667.77094 13.51778 12.9367 14.84182 9.64761 "高中"
"男" 724.41478 11.14859 12.04145 11.12082 744.83163 13.51778 12.9367 11.02414 12.25657 "大學以上"
"男" 464.50634 9.86638 6.7011 9.6723 461.40938 7.71018 7.61946 7.49248 8.3581 "高中"
"男" 507.60948 8.94763 8.12441 7.34181 497.41526 10.36663 9.6695 8.87381 10.23835 "大學以上"
"男" 664.33224 11.42832 10.34734 11.41779 605.80173 10.07979 10.13091 10.13014 12.25657 "大學以上"
"女" 456.88976 9.86638 8.34615 7.97991 458.03912 8.90441 8.41123 7.49248 11.48712 "大學以上"
"女" 643.29567 9.31385 8.12441 9.45004 606.05127 8.09896 8.01452 7.49248 9.64761 "高中"
"女" 540.99503 10.25252 10.34734 8.25602 555.79734 8.90441 10.13091 6.313 10.23835 "專科"
"女" 384.16894 8.76139 5.72855 9.22591 471.6739 8.90441 6.20452 9.12286 8.3581 "高中"
"女" 601.23714 10.45644 9.08085 11.12082 554.04494 8.49394 6.20452 7.49248 10.84499 "專科"
"女" 574.67455 9.31385 7.91135 9.22591 571.3129 8.69661 8.01452 8.08863 10.23835 "大學以上"
"女" 689.82828 8.94763 9.35676 10.12116 660.07852 8.49394 9.02481 8.08863 12.25657 "大學以上"
"女" 588.84617 10.25252 10.34734 9.6723 555.63663 7.9045 10.13091 4.91876 10.84499 "大學以上"
"女" 561.47271 10.45644 7.91135 8.99736 550.05534 9.34076 8.01452 8.08863 10.84499 "大學以上"
"女" 452.02852 9.13133 8.82228 8.76168 504.51196 8.69661 7.61946 7.80038 10.84499 "大學以上"
"女" 402.68335 9.4964 8.34615 7.678 403.9385 8.295 8.21205 8.08863 9.64761 "高中"
"男" 695.37335 13.84849 9.35676 12.59517 618.22332 13.51778 10.65629 12.38397 12.25657 "大學以上"
"男" 694.02341 11.14859 8.82228 10.35323 596.58458 9.81723 10.13091 8.62122 10.84499 "大學以上"
"男" 747.11496 10.45644 8.34615 14.06165 706.37042 9.34076 9.02481 11.39185 12.25657 "大學以上"
"男" 665.45089 13.84849 13.48293 10.0554 645.99778 13.51778 12.9367 11.02414 10.84499 "初中"
"男" 690.03306 10.25252 10.34734 8.51577 705.81621 13.51778 12.9367 10.70197 12.25657 "大學以上"
"男" 683.6789 9.68014 8.82228 9.45004 609.47701 8.90441 9.45051 9.12286 13.51543 "大學以上"
"男" 626.46905 10.25252 8.82228 9.6723 558.57676 7.9045 8.41123 8.08863 11.48712 "大學以上"
"男" 744.59881 12.15847 9.98068 10.35323 728.15742 8.90441 10.13091 10.13014 11.48712 "大學以上"
"男" 634.51802 9.86638 12.04145 7.678 575.35761 11.533 11.88785 7.80038 8.3581 "國小以下"
"男" 684.21072 9.31385 7.91135 8.76168 639.19865 9.11856 9.45051 8.62122 13.51543 "大學以上"
"男" 637.85661 9.86638 7.91135 8.76168 604.73761 9.81723 8.6128 8.87381 10.23835 "高中"
"男" 762.65979 12.72711 12.04145 14.06165 692.69657 13.51778 12.9367 14.84182 13.51543 "大學以上"
"男" 648.26404 12.15847 10.34734 11.41779 629.2788 13.51778 9.89532 9.61581 13.51543 "大學以上"
"男" 696.72251 10.05658 7.91135 10.35323 618.49833 9.11856 9.23574 9.61581 13.51543 "大學以上"
"男" 628.44357 9.4964 8.34615 8.76168 679.56518 8.90441 9.23574 8.62122 12.25657 "大學以上"
"女" 846.76505 10.67004 10.77308 10.59469 734.39478 9.57219 11.35416 9.61581 13.51543 "大學以上"
"女" 573.51146 7.13627 6.17906 8.51577 558.77886 6.06022 6.20452 6.313 13.51543 "大學以上"
"女" 664.91918 8.76139 7.91135 9.22591 632.64267 8.09896 9.02481 6.313 12.25657 "大學以上"
"女" 623.31007 8.94763 8.34615 7.34181 667.04928 10.68878 10.13091 9.36803 10.84499 "大學以上"
"女" 698.6065 13.84849 13.48293 10.35323 615.33994 13.51778 12.9367 14.84182 10.84499 "高中"
"女" 695.30097 9.68014 6.90631 11.12082 582.92643 7.71018 7.41821 5.74112 13.51543 "大學以上"
"女" 692.28607 10.05658 7.91135 9.45004 635.87909 9.11856 8.41123 9.36803 12.25657 "大學以上"
"女" 607.26147 9.86638 7.10653 10.35323 556.55144 7.51243 7.81751 7.1526 10.84499 "高中"
"女" 717.03616 8.76139 8.34615 8.76168 635.2051 9.11856 9.02481 8.08863 12.25657 "大學以上"
"女" 649.58547 9.4964 9.65438 9.22591 550.98573 9.11856 12.9367 8.87381 11.48712 "大學以上"
"女" 418.44075 5.09484 6.25944 9.51627 433.82678 10.07979 8.6128 8.87381 8.3581 "高中"
"女" 611.23846 8.37412 5.72855 5.04751 576.0995 8.90441 7.81751 8.36075 12.25657 "大學以上"
"女" 476.55701 5.09484 4.96949 3.27793 455.45215 6.37614 4.2834 7.80038 10.84499 "大學以上"
"女" 680.90564 11.75478 9.65438 11.75008 510.56199 8.09896 8.21205 8.62122 9.64761 "高中"
"女" 683.24529 13.84849 13.48293 15.85188 608.49638 9.81723 9.45051 11.39185 10.84499 "專科"
"女" 568.96513 9.13133 7.50425 7.34181 604.84041 10.07979 8.41123 10.13014 8.3581 "初中"
"女" 651.84272 8.37412 8.34615 8.76168 636.18992 9.34076 9.02481 9.86849 13.51543 "大學以上"
"女" 587.00929 8.76139 6.48714 7.678 584.30207 8.90441 7.21074 8.62122 13.51543 "大學以上"
"女" 620.75406 9.31385 7.30474 9.6723 508.05049 8.90441 7.81751 8.87381 10.23835 "大學以上"
"女" 535.23383 9.4964 7.70526 7.34181 450.65729 9.11856 8.21205 8.62122 10.84499 "大學以上"
"女" 648.61414 9.4964 7.50425 10.84951 654.23477 8.69661 8.81725 10.70197 10.84499 "大學以上"
"女" 732.66985 8.76139 7.30474 10.35323 722.7702 7.71018 8.21205 9.12286 11.48712 "大學以上"
"女" 588.27493 8.76139 7.10653 8.51577 545.65283 8.90441 7.61946 9.12286 9.03613 "高中"
"女" 520.80353 6.74882 7.10653 8.51577 481.61561 8.69661 7.41821 8.62122 9.03613 "高中"
"男" 602.30034 9.68014 6.25944 7.34181 660.092 8.90441 6.75863 8.87381 9.03613 "高中"
"男" 588.88826 10.89898 9.98068 8.99736 559.22237 8.295 9.23574 8.62122 10.84499 "大學以上"
"男" 746.93824 9.86638 8.34615 10.59469 702.54025 8.49394 8.41123 9.86849 9.64761 "高中"
"男" 475.66507 9.31385 6.90631 9.45004 517.65858 9.11856 7.61946 9.61581 9.03613 "大學以上"
"男" 608.54727 8.76139 6.01079 9.6723 593.79911 7.10319 4.2834 6.76777 9.64761 "專科"
"男" 535.19129 10.67004 8.82228 8.76168 469.14856 8.09896 8.21205 8.08863 9.03613 "專科"
"男" 720.0015 9.13133 7.50425 9.22591 655.17539 7.71018 8.6128 8.62122 12.25657 "專科"
"男" 690.22514 8.94763 9.35676 13.19086 670.40734 8.49394 9.23574 9.86849 11.48712 "大學以上"
"男" 485.01542 9.31385 7.30474 7.34181 464.67685 9.34076 8.81725 8.62122 8.3581 "初中"
"男" 567.74291 13.84849 8.57829 10.08761 519.52634 8.69661 8.41123 7.49248 10.84499 "大學以上"
"男" 603.34784 10.45644 10.77308 10.59469 532.44864 9.11856 10.38161 7.1526 12.25657 "大學以上"
"男" 626.46003 11.14859 7.70526 9.89515 580.3776 11.533 9.23574 10.4058 10.84499 "大學以上"
"女" 486.10401 5.09484 3.03682 6.95612 413.03541 6.88421 6.50215 5.74112 6.52207 "初中"
"男" 529.36973 8.33855 7.50425 7.678 584.56755 8.09896 8.41123 8.08863 8.3581 "高中"
"女" 582.32955 8.94763 8.57829 8.99736 561.95505 8.69661 8.6128 8.36075 9.03613 "初中"
"女" 554.49341 9.68014 7.91135 9.6723 407.54785 8.09896 7.61946 7.80038 9.03613 "高中"
"女" 535.36277 9.4964 7.30474 9.6723 531.25464 7.9045 7.61946 8.08863 10.84499 "大學以上"
"女" 573.29789 5.09484 8.12441 3.27793 619.41244 8.09896 6.20452 6.313 10.23835 "高中"
"女" 552.92366 8.57095 7.30474 8.51577 491.20243 7.71018 8.01452 8.08863 9.03613 "大學以上"
"女" 742.47063 8.94763 7.30474 8.25602 617.41433 8.09896 8.01452 7.49248 8.3581 "高中"
"女" 678.73814 10.25252 10.77308 15.85188 664.38708 10.07979 11.88785 11.39185 11.48712 "大學以上"
"女" 608.5574 8.94763 7.70526 8.99736 540.18654 8.295 8.01452 9.12286 7.56439 "初中"
"女" 712.1865 10.45644 7.30474 11.41779 660.61366 9.57219 8.41123 10.4058 13.51543 "大學以上"
"男" 598.35899 9.86638 8.34615 10.84951 546.01482 8.49394 7.81751 8.62122 10.84499 "大學以上"
"男" 642.41442 11.42832 7.7893 10.59469 623.02585 9.34076 8.01452 9.61581 10.23835 "大學以上"
"男" 625.93222 9.13133 3.03682 9.22591 646.82898 8.90441 4.2834 9.61581 10.23835 "高中"
"男" 539.9884 10.67004 8.34615 7.97991 518.17 9.57219 11.35416 9.36803 9.64761 "高中"
"男" 563.86425 7.95043 8.34615 8.25602 577.61387 9.57219 8.81725 8.62122 9.64761 "高中"
"男" 459.62984 9.13133 8.12441 8.76168 497.58922 9.34076 9.45051 9.86849 10.84499 "大學以上"
"男" 732.08491 8.16805 6.25944 11.12082 697.96133 10.68878 8.41123 13.18921 13.51543 "大學以上"
"男" 749.64736 10.25252 8.34615 11.41779 678.94236 13.51778 10.13091 14.84182 9.64761 "高中"
"男" 614.15091 8.94763 7.10653 9.22591 569.69225 7.71018 7.81751 8.08863 10.84499 "專科"
"男" 604.48242 10.05658 8.57829 9.45004 668.43376 11.533 12.9367 11.02414 10.23835 "大學以上"
"女" 670.43908 9.31385 7.30474 8.76168 620.7311 9.34076 8.21205 10.07961 10.23835 "高中"
"男" 671.74136 10.25252 6.48714 10.84951 633.85528 7.51243 6.75863 8.36075 11.48712 "大學以上"
"男" 572.43412 9.86638 11.3019 8.99736 566.0036 11.06414 11.88785 9.12286 12.25657 "大學以上"
"男" 385.59805 7.44727 8.12441 5.04751 510.09453 13.51778 10.97071 11.02414 13.51543 "大學以上"
"男" 670.2961 10.25252 7.50425 11.12082 602.26646 10.36663 8.21205 10.13014 10.23835 "專科"
"男" 527.0862 7.44727 8.57829 6.49606 553.55329 8.09896 9.45051 6.76777 9.03613 "高中"
"男" 756.96083 10.67004 9.65438 15.85188 676.92483 13.51778 9.6695 14.84182 12.25657 "大學以上"
"男" 608.22234 9.4964 11.3019 9.22591 526.02616 8.90441 10.97071 9.36803 10.84499 "大學以上"
"男" 629.22193 10.67004 9.35676 10.35323 560.61708 9.81723 9.02481 8.66678 10.84499 "大學以上"
"男" 660.90099 12.15847 13.48293 11.75008 542.08186 11.533 8.81725 11.39185 9.03613 "高中"
"女" 692.68973 8.57095 7.91135 9.22591 622.42269 8.09896 7.81751 8.08863 12.25657 "大學以上"
"女" 619.75978 9.4964 7.91135 11.12082 575.70379 8.09896 8.21205 8.36075 9.64761 "高中"
"女" 740.84876 13.84849 13.48293 12.59517 640.8407 9.57219 9.02481 8.36075 13.51543 "大學以上"
"女" 671.12725 11.14859 8.82228 12.13375 650.4967 9.34076 11.35416 10.4058 12.25657 "大學以上"
"女" 646.94016 10.25252 9.65438 10.35323 545.35025 9.11856 9.02481 8.87381 9.64761 "專科"
